LadlabID,ExclusionGroup,Notes,Gender,DOT,Lang1,Bilingual,Lang2,Location,Experimenter,Enterer,AudioRecorded,Age,AgeGroup,InfinityInterviewDone,HCReceivedSupport,Task,TaskType,TaskItem,Accuracy,Response,IsProductive.noerror,IsProductive.final,SuccessorKnower,EndlessKnower,Category,InfinityStage,DecadeCounter,DecadeKnowledge,EndlessPartial
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,70,0,80,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,37,1,38,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,29,1,30,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,86,0,81,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,59,0,IDK,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,3,1,4,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,23,1,24,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,40,0,44,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,62,1,63,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,70,0,78,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,37,NA,NA,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,29,NA,NA,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,86,1,87,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,59,0,30,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,A1,BiggestNumber,none,,34,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,B1,isBiggest,no,,yes,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,B2,EndOrForever,forever,,end of numbers,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,B2,Why,justification,,when you count to the end they stop ,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C1,CanWeAddToBigNumber,yes,,no,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C1,why,justification,,"89,ya,83, IDK anymore numbers. I know the last number, 84",0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C2,CanWeAdd1toX,yes,,yes,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C2,why,justification,,"85,86",0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C3,CanKeepAdding1,yes,,no,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C3,why,justification,,"87,ya,86",0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C3,WhatWouldHappen,justification,,IDK,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,D1,CanYouCountTens,yes,,NA,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,D2,CountingByTens,yes,,NA,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,D3,TenMoreThanTen,twenty,,NA,0,0,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,D4,TenTwenty,"30,40,50..",,NA,0,0,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,raw,,"1-33,44-49,40-49,40,10",1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,noerror,,33,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,consecutive,,49,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,supported,raw,,"[50],51-59,[60],61-69,[70],71-75,77-79,[80]",1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,supported,noerror,,79,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,IHC,,33,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,decchangeerror,,49,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,productivity,classification,,prod,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,supported,times,,4,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,practice,1,1,2,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,practice,5,1,6,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,23,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,40,0,50,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,62,1,63,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,70,0,75,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,37,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,29,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,86,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,59,0,fifity-ten,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,3,1,4,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,23,1,24,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,40,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,62,NA,NA,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,70,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,37,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,29,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,86,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,59,0,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,A1,BiggestNumber,none,,100,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,B1,isBiggest,no,,yes,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,B2,EndOrForever,forever,,end of numbers,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,B2,Why,justification,,I gotta start over again ,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C1,CanWeAddToBigNumber,yes,,always add more,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C1,why,justification,,IDK,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C2,CanWeAdd1toX,yes,,no,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C2,why,justification,,because I cannot,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C3,CanKeepAdding1,yes,,no,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C3,why,justification,,it's not ok,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C3,WhatWouldHappen,justification,,NA,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,D1,CanYouCountTens,yes,,NA,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,D2,CountingByTens,yes,,NA,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,D3,TenMoreThanTen,twenty,,NA,1,1,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,D4,TenTwenty,"30,40,50..",,NA,1,1,0,0,A Non-knower,1,NA,NA,0
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,raw,,"1-14,16,19,21-27,29,40,26,17-20",0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,noerror,,14,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,consecutive,,14,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,supported,raw,,"[20],26,24,25,twenty-F",0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,supported,noerror,,14,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,IHC,,14,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,decchangeerror,,NA,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,productivity,classification,,NA,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,supported,times,,1,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,practice,1,1,2,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,practice,5,1,6,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,23,1,24,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,40,0,25,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,62,0,29,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,70,0,70,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,37,0,21,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,29,0,26,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,86,1,87,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,59,0,56,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,3,1,4,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,23,1,24,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,40,0,16,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,62,1,63,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,70,0,24,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,37,0,28,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,29,0,24,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,86,1,87,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,59,0,57,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,A1,BiggestNumber,none,,26,0,0,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,B1,isBiggest,no,,yes,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,B2,EndOrForever,forever,,forever,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,B2,Why,justification,,bc 23,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,C1,CanWeAddToBigNumber,yes,,always add more,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,C1,why,justification,,bc 47 and 46 and 48,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,C2,CanWeAdd1toX,yes,,no,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,C2,why,justification,,23-28,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,C3,CanKeepAdding1,yes,,yes,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,C3,why,justification,,at home I have lots of stuff,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,C3,WhatWouldHappen,justification,,"24-27,23,24",1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,D1,CanYouCountTens,yes,,NA,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,D2,CountingByTens,yes,,NA,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,D3,TenMoreThanTen,twenty,,NA,1,1,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,D4,TenTwenty,"30,40,50..",,NA,1,1,0,0,A Non-knower,1,NA,NA,1
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,raw,,"1-12,14,14,16,29,26",1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,noerror,,12,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,consecutive,,12,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,HC,supported,raw,,"[30],31-37,39,[40],24,IDK",1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,HC,supported,noerror,,37,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,IHC,,12,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,decchangeerror,,NA,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,HC,productivity,classification,,NA,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,HC,supported,times,,2,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,practice,1,1,2,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,practice,5,1,6,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,23,0,27,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,40,1,41,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,62,0,61,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,70,0,37,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,37,0,39,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,29,0,32,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,86,0,37,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,59,0,32,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,3,1,4,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,23,1,24,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,40,NA,NA,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,62,1,63,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,70,0,21,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,37,0,25,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,29,0,twenty-thirty,1,1,0,0,A Non-knower,1,NA,NA,0
040616-TSA,L1 not english,,m,6/4/16,spanish,yes,english,school,JC,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,86,1,87,1,1,0,0,A Non-knower,1,NA,NA,0
