LadlabID,ExclusionGroup,Notes,Gender,DOT,Lang1,Bilingual,Lang2,Location,Experimenter,Enterer,AudioRecorded,Age,AgeGroup,InfinityInterviewDone,HCReceivedSupport,Task,TaskType,TaskItem,Accuracy,Response,HCGroup.spontaneous.noerror,HCGroup.final,HCGroup.best,IsProductive.noerror,IsProductive.final,PGroup.final,SuccessorKnower,EndlessKnower,Category,InfinityStage,DecadeCounter,DecadeKnowledge,EndlessPartial
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,C1,why,justification,,"it's really special, keep doing it",1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,C2,CanWeAdd1toX,yes,,yes,1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,C2,why,justification,,it's really fun,1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,C3,CanKeepAdding1,yes,,yes,1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,C3,why,justification,,I love number 1,1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,C3,WhatWouldHappen,justification,,number 4 and number 4,1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,D1,CanYouCountTens,yes,,yes,1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,D2,CountingByTens,yes,,"1-23,25-28",1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,D3,TenMoreThanTen,twenty,,NA,1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-K,include,,m,6/4/16,English,no,NA,school,JC,DA,yes,4.39,4-4.5y,yes,1,D4,TenTwenty,"30,40,50..",,NA,1-low,2-medium,2-medium,1,1,3-Productive,1,0,C Successor-only,3,0,0,1
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,HC,spontaneous,raw,,"1-36,39",2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,HC,spontaneous,noerror,,36,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,HC,spontaneous,consecutive,,36,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,HC,supported,raw,,"[40],41-44",2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,HC,supported,noerror,,44,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,HC,spontaneous,IHC,,36,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,HC,spontaneous,decchangeerror,,39,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,HC,productivity,classification,,nonprod,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,HC,supported,times,,1,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,practice,1,1,2,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,practice,5,1,6,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,23,0,22,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,40,0,44,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,62,0,"IDK,44",2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,70,0,80,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,37,1,38,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,29,1,30,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,86,0,81,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,immediate,59,0,IDK,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,3,1,4,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,23,1,24,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,40,0,44,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,62,1,63,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,70,0,78,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,37,NA,NA,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,29,NA,NA,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,86,1,87,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,WCN,momentum,59,0,30,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,A1,BiggestNumber,none,,34,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,B1,isBiggest,no,,yes,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,B2,EndOrForever,forever,,end of numbers,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,B2,Why,justification,,when you count to the end they stop ,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C1,CanWeAddToBigNumber,yes,,no,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C1,why,justification,,"89,ya,83, IDK anymore numbers. I know the last number, 84",2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C2,CanWeAdd1toX,yes,,yes,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C2,why,justification,,"85,86",2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C3,CanKeepAdding1,yes,,no,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C3,why,justification,,"87,ya,86",2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,C3,WhatWouldHappen,justification,,IDK,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,D1,CanYouCountTens,yes,,NA,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,D2,CountingByTens,yes,,NA,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,D3,TenMoreThanTen,twenty,,NA,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-KH,include,,f,6/4/16,English,yes,german,school,JC,DA,yes,4.82,4.5-5y,yes,0,D4,TenTwenty,"30,40,50..",,NA,2-medium,2-medium,3-high,0,0,1-Weak,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,raw,,"1-33,44-49,40-49,40,10",2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,noerror,,33,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,consecutive,,49,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,supported,raw,,"[50],51-59,[60],61-69,[70],71-75,77-79,[80]",2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,supported,noerror,,79,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,IHC,,33,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,spontaneous,decchangeerror,,49,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,productivity,classification,,prod,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,HC,supported,times,,4,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,practice,1,1,2,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,practice,5,1,6,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,23,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,40,0,50,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,62,1,63,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,70,0,75,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,37,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,29,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,86,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,immediate,59,0,fifity-ten,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,3,1,4,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,23,1,24,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,40,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,62,NA,NA,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,70,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,37,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,29,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,86,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,WCN,momentum,59,0,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,A1,BiggestNumber,none,,100,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,B1,isBiggest,no,,yes,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,B2,EndOrForever,forever,,end of numbers,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,B2,Why,justification,,I gotta start over again ,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C1,CanWeAddToBigNumber,yes,,always add more,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C1,why,justification,,IDK,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C2,CanWeAdd1toX,yes,,no,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C2,why,justification,,because I cannot,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C3,CanKeepAdding1,yes,,no,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C3,why,justification,,it's not ok,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,C3,WhatWouldHappen,justification,,NA,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,D1,CanYouCountTens,yes,,NA,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,D2,CountingByTens,yes,,NA,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,D3,TenMoreThanTen,twenty,,NA,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-MP,include,,m,6/4/16,English,no ,NA,school,JC,DA,yes ,4.36,4-4.5y,yes,1,D4,TenTwenty,"30,40,50..",,NA,2-medium,3-high,3-high,1,1,3-Productive,0,0,A Non-knower,1,NA,NA,0
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,raw,,"1-14,16,19,21-27,29,40,26,17-20",1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,noerror,,14,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,consecutive,,14,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,supported,raw,,"[20],26,24,25,twenty-F",1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,supported,noerror,,14,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,IHC,,14,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,spontaneous,decchangeerror,,NA,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,productivity,classification,,NA,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,HC,supported,times,,1,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,practice,1,1,2,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,practice,5,1,6,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,23,1,24,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,40,0,25,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,62,0,29,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,70,0,70,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,37,0,21,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,29,0,26,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,86,1,87,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,immediate,59,0,56,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,3,1,4,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,23,1,24,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,40,0,16,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,62,1,63,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
040616-PSA,L1 not english,,m ,6/4/16,spanish,yes,english,school,DA,DA,yes,5.17,5-5.5y,yes,1,WCN,momentum,70,0,24,1-low,1-low,1-low,0,0,2-Unproductive,0,0,A Non-knower,1,NA,NA,1
